case_id,run_seed,selected_action,selection_reason,phase1_fes,phase2_consumed_fes,terminal_fes,final_error,elapsed_seconds,phase1_checkpoint_hash,receipt_sha256
E1,135,smp,complete_zero_relation_blocks,180000,2820000,3000000,7162569.513255407,1207.740359,93b79b9e5ab471b703a6a1731fc7253a66ed2b9e0a03d0a1f186f4eee0bb917c,9a74bab5e79a74a587d74166eca17324361bda58d8e88e88ea3e4821947bc237
E2,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,32311733.36086997,1202.489302,0aa13cc1847ddda6e245e6dc9eee4491c603fcb810e92ac896e0a109f4e7be83,d805ff069ce7de7f99f1ef7ee0eff47a2d69983cc2559bf52e10a170c8eb5571
E3,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,39985923.2698041,1252.550022,0901e25b6cf2dfa2e4cfc74b866f142e108f1bc17dbb052b11539e866c9ab446,b23650e87f18a015eb424dbb4268713877028f9b374db15c703cefcefba1fbb9
E4,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,52806125.76661693,1248.044081,0e9a7df701a0528b912a84d550fc1a4dcdad400339656208b2508674f4a28895,3d83cd462fa152e2183f8535186f1fdd62bc4c80154b1ba85f10017e6e38e57b
E5,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,103156083.83216895,1263.77206,22d2125ec827c30e3b347e88b7d6aa2abbd656727efbe8db8b094228571703ee,a70cae8b35d41a991516eab16266586b22345bbc548b4807ea329a4dec931207
E6,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,123732518.69266522,1296.57423,d07beed45d8a69cdfe322e2dd5325062ed3a22b050d64b5132c4b16f189b0d7c,d659a74bb4d980de428321765730b77872b270e01886c23fc5f5b56808096c1f
S1,135,smp,complete_zero_relation_blocks,180000,2820000,3000000,4.542102895856073e-08,1193.315456,8fb92029777fc06058f6df3cf46431326764a427ab96abf0a320fbd179dc492c,02f0b8891e37b00756cc37f92c2d4dc3fbea2cf87d76e20d72852821208bc292
S2,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,75798.32707585116,1157.454347,5784c0ed8a6cd2406b6a83c717ab7be5168fde8376f6eb41adc0b7c12e9cf856,74a3963132c17465048b59636899c868947ac6b13402b31d657079b90e5bd44a
S3,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,50989.78119956312,1204.465331,d474940a588338ed0f88daa3856f13fe3afe71032a982592925bb6c1708bc620,86974eca89e63cdaf2fc1eef100ca90c2d127fd51e9bfa9d78057bbaa6506c5d
S4,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,127479.58800096778,1226.24897,3186ec2d8aa2d97e381bf7a69fce02185fc94fa9b90c4a42c6bcee11ce162775,c16413ebb629fa3635f1bbf9ad2da34f6fb047a1358791047680dce68c49b064
S5,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,114134.53692401113,1255.596934,e448b397318a920def7e9cdfb9854c9a29058e4b81ad92dac934235e87fcc18c,4f69c826b5cdeb79534cf4e16ecfa555c3012c77b26f430b9cccab85407f92c7
S6,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,161154.78543382967,1266.125164,ef5d4633ac0583ae63068a964bb1b351ed19810a7bf87d9547220fd5d8d613ac,3e00e49938f55a03af7adbb81b73462ca0722686d75a49117165eab9cdf5958b
R1,135,smp,complete_zero_relation_blocks,180000,2820000,3000000,131942.7621521425,1182.588746,d3c653be2e7cc55d61db5a86d8d152a38b96ab7507dacbca53bd49623fc93c94,1bdd646dc3988651075fbc924b529d95525144bcbd5a6c72f4f31dbb5642d15f
R2,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,196420.41023918014,1146.26227,f626185c1ed6d9445ab1b1a077232de53dd01696be72afc75b8bd131ffc8b7d6,88569ea83565098c94c806211c49fa1e5df4bcdbf5cf567bacb50b4e808d720a
R3,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,363091.8254103105,1171.986303,666e5aa703ff39b35ea1bd6ab50bee84836a4a3afa1890fa5e3e8417dd9000d6,d16b53cdb6101d998f967a2e70f96787dbbe3464f2f8a189f1cf7cc261d78042
R4,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,331040.8225744822,1235.769183,5dffb91cfd83a10bafe8b0a52c58d8d187a6755193624517fb67a1b35acc665c,39411f5b51efbfd14580c8061a82b6ade4bd16c96384b9b34f81a17a27e4dbce
R5,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,342880.5770106723,1250.376099,9c8f3b95508fa6e6682b36c142c6ca1a1267c085756b6d0ec1c3a29f9b1762c4,63aa22cb2c2377ab73aec21f6a2f85bafd4fe6ce2b070ca790abb1cd1c445fff
R6,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,417599.94588029577,1258.826412,aeff2ec0b8b109c0b062305323165e7c9b91200a412ec6c625a16ccd5481dc6a,7946366cf8267c0a4afb910b0a96a1220b24f57109afdf01a77a731fa063bcd1
A1,135,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,77698.00165564052,1667.089705,c8c04d53edb7f78a7ac279c6a3848ea51011343ef0ddb823a31eee348867bb19,db02854cee3fe162a4acb711b83ee72793b1c7eb094bdadc57ba7b07ef6c971b
A2,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,78666.88760263145,1190.202692,aca9eb62c883033ddf32f2d2d930a1d107d0a22736e24bca911cc79e2b9d3d51,da4bdec4c273b77ca832a5187101f089d5e806bf13d4be4d7a844061824ace9e
A3,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,78460.36762302511,1227.109895,1a36f7677ad5c04f930dbff16206423f662d0235287473f63a6cb3c8c3eb5338,7a03133fde455a9cc879f92ad4aefdca955a7b5e57813dfdbbd5941a0a0917ee
A4,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,78761.34875076446,1285.174756,07a9c049ce3ff38f2ea112c21d421115c0fc682b225da988d30e5d0bfcaf43d5,e1f8fb8251f0944c725bd43bf7dcca0d71cd6422232d37d9b2ee014783c68f0b
A5,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,78616.89005039295,1315.170926,cf4cc545961f6a23fed5ac5b1297fa71cbdefafa96596bd52731408ac012579a,bdb6eae48eec410270ba33357c2a7a1be813bd94319c1c6948bcead5ba6c0dd5
A6,135,gcb,complete_connected_relation_graph,180000,2820000,3000000,78694.06542717478,1341.551661,efa319532f91831512713b55dd295dcd269c4474ffd54d743e73745f953a3d7f,41f47c9d2c8c11453738b291d4baff7d0d8d23fe76fde31f2739af74e46bcfd2
E1,136,smp,complete_zero_relation_blocks,180000,2820000,3000000,5350985.343358189,1183.513758,4f00a0553066d0d10df4cd99d133674bb2b7175c2e52b42071e35fae01b64eb7,9b2c2fed19a20d9a5327de7f98bd12a67208be2853dc8d68038d75c3bb81a989
E2,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,10343718.19588587,1200.254207,b70bf16b50e41ca15db7b4039ed5c8971e1bbdc9ca5241b240191e81e5cd6c05,c665873523f003145b5aeb8ed707b9430240a01b2fac3be7faa2b7068d2cd008
E3,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,34664107.58233845,1213.708061,ebf4db1936f03c27d1edac2c8df9998b924e02e3a3580087200fc436341e423f,33655ba94054d47215c830f3f5c56ad865ee8c6d6890eb761c2995acb2033d2f
E4,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,26618310.500619836,1248.163868,b4092e2eca4c8c3bbb7bdf3a9609fbe85023ada7ab0607c521bb38b415293e05,98c21912bb6bc298447db5a514483b3776cff1756d7196cbaec7e8f59197ab4b
E5,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,50996467.97370132,1241.225954,74a98ed3dd5c6864009ff266bf94ad50b961a9c6f0c86f5bc60cedc37cd6fa61,580a3bda9b314df453d0e9efae8e22016c47444165eef8b2d8c2e6d6bdce9649
E6,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,76228547.82710017,1323.037282,a2910dd7b6fe96db931a1df625d7b9885533392658953c96afcee207daeebf3b,a301d550e5a2de276ad6f166a3d3730c3f18425619366bce398d8892dce39228
S1,136,smp,complete_zero_relation_blocks,180000,2820000,3000000,2.0852971428314764e-09,1184.944224,0f97b20d23fdfd9a881fb679cbba4d08392ef40d9eb916759790c3f1125415b6,83f6daf1f47aa3fe7f1ae72e64a54f8646b633fb21c4673279d02c77a7e836d9
S2,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,78518.81375788548,1149.977095,a8e9b6b93024242dc26eea161aa9dfcc17903b5d4d98fa295fe21edc997f5bef,98ad3b2f86b71505eedb0e6bc06184171c0ad00ea708a53476328ce35fe37cd9
S3,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,20574.96443786785,1168.140791,4f4d66d450d29f35e8f2185aa43f63a78357a57f0c3f41fe205760c6e7060602,14ac46d2add185dadadbc40578c877bb0d44a91395d3925a548739899979dc8d
S4,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,57858.71424636651,1195.359544,034a5e12032554e6dcbc2599ca2360a4f2e51ad7d497fd8e5f29f4866fb2a4c0,5a24b3eb5ee1496fee4f202954b7d1122f88202f25ddb4a79e5adc5714baa090
S5,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,26259.69322811804,1205.556988,9f51df6945de3f0c73ef0770c5b5bf47a7d09d36464ffdf2ec1a53b1512e5225,3f0e297c32d14bed87b4b07d9f582e7fc688947d78a65265cd93eb7e928ea8a1
S6,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,46177.05915688128,1273.601306,74afdde00026cb5741305a2dcdbe161afd2e1b096a5561890f1427419ed947bd,ce6d818ed1c4ca2ae902b0ae6c9b5bb1c001fe7f0d3fb86273aebb7b01a5ba66
R1,136,smp,complete_zero_relation_blocks,180000,2820000,3000000,152803.10479100345,1151.859679,51128a1bf4190e3b77df857125ac9ca769a6e4af63694ea767607abfcf3b5488,e72a6b9e57f4038ab968bc7a4c3f42afca2544f5c398ae4db90214d367f8ba32
R2,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,185798.27562167405,1142.46448,43e833d819c0faba410c0d19ee9683965301731b509bdd641eb7f88e5ab311fa,17354d47d563c6a0fd65a02bc04714330bece850c5688232c548c8cf43b0ba32
R3,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,309711.1804672057,1167.561924,6ee9ae45acba9327d363b3499d0341e73f3e8d198a488ede78916eb2f564236a,fd19473c245ae6ff16224bb26d9af052615f1e07ca16170c576fbf41fd7a7ffc
R4,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,324581.556872327,1198.29613,76be6258a0fafecdc1a1a6a332a65b165d745c9a085798df2d1c3d7e3f89bbd6,7d794b8489e5b840ae3e47c6d53cb892390d5935e76d60919b9e662e112a3a6b
R5,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,294050.4907929442,1206.159481,9688c70decdeee2e1136740eb52b375b7413bc8bde023130bb23629b08e04eb3,4e8c12b0eac8d676160818acdcb6289a4598890cd0cace6fc2a38670b2f4e0b5
R6,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,313177.1297537839,1259.359918,452fa8c7c4e36aa3aab3a85f11337bd6509b74b9e8a7ee11c9a1528325191e82,1013545106a2af8737125c882402f8996230da8bbdf83af6a650390be2164d78
A1,136,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,77722.48670812247,1764.874383,fe8a0068e17473561eee8e08b4aa46d67e5508e8fd31bd4f639baa85b189046a,8391f94c9ab800ebbc227fffab74bfe594ddea39a029e96c1bb57d5b952b9871
A2,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,78736.58685268575,1218.463934,4500033549eb24b47bc21485dec5d851643ba8dace6da3bc1dfc95af6a87de55,9c20c46ec5cb11744f605606bf547d3e75f74e2d0ea12bde6bf2fc3021f8611b
A3,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,78645.78283584915,1241.749648,462aadd37aae655589e40c0370939201380a90a2d48480d284752c73d1f82319,dcc4062824398fad5924dbec35262ead10db4f05e09e3459c61250a27adcb049
A4,136,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78389.46352558357,2178.528476,e73ae2c8a8ea2656dc68d8f44d63e994f90db515946bb876951d21b354ec3f0f,7376b3baf7cce34bf4bd4b504ddd4709c2416ec67adff5a31b7142b2fe05f387
A5,136,gcb,complete_connected_relation_graph,180000,2820000,3000000,78797.31215150192,1300.037724,2a4eadfa3d2ddd9a521c09cc95d6c9fe891847f5af1cb97cdbd1ddddad5a8f3e,a2ad179ee4a554af8cad854b9490b44ab719c6b6153a9302eb73e1e29c184d49
A6,136,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78411.60255102038,2468.722285,1b30ee3de76d1b079505ced547d8a1123453c3ab2fe22f94370194d061d4e185,975710eb6287b3449fe838c205ed25f617f35a44b9ad78ec002e4941e74583f5
E1,137,smp,complete_zero_relation_blocks,180000,2820000,3000000,2046598.1725949175,1230.921746,e01877e400dd486fe820ad3cd213380cb149a8f7744a411e7f85f5afc0eebec4,d606b78ce976d4f28d6092d30778abbef64cc0e885765a54a7df1c5f51c5aa70
E2,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,12043181.390476339,1204.369554,6b8b4e341b6f9afc3be8f59dbdd4872a523d5015e074e680eec511f00d0e5f27,b3aa9cd8b371396445bd2e55e890c2f13bc8daafb75231664adafa5d6df46303
E3,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,40268590.272359714,1245.908559,78d5b6b223b85a0486e10695b33ffac3f8b49dadad614936e550868e2c6c9861,1eff3cb9b034f8e231d52772484f18707c5b6e18e3cb5a206da856ac4ccbaab2
E4,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,23252630.20904214,1274.808761,c239ccb34993eb275349c7955cc33f02e2b1e33e1bda14d3e22c2feaff09a71e,8e275890f46cf20029b6d6c391375aec6bd712cfc8003876e7caaf00365d7293
E5,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,32917144.776670244,1308.236845,a4afa316aa23b43f161d8153958e1d64288e8d6eea2984fe21e14f57f0b07f1a,89e1cf2355fb504a67a04e1fb9c23ba71379bbaf56fff70d9811486921a90b44
E6,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,69610183.80077259,1356.574396,3912d9467f2ff6152657c7d116ec70e06728df61666b6f64b6fc6a75c0cc8c6f,52c37b34c7b66933fe5fe2a947c03c13e312629928e941b7ad195246e3dcf8e9
S1,137,smp,complete_zero_relation_blocks,180000,2820000,3000000,4.8858658018892845e-11,1201.542685,0cfeb807002f1517abac6b16eee003d61443a739a280544473e0fb12cea110d0,4a48a2c5f727a95da89045ff6d92dc878588c3074a3c39aaee06a83b7211b283
S2,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,25423.903786722723,1157.477521,b35470fbf6af1a7fbbf753fcc1a0b81feb2addc6cb0318be59f8019ce04d48de,83f3751914afad3ca5d4cdd46c6403280407683498d8055de0a4a87fb34cae57
S3,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,60442.65288344637,1189.277297,757f202e78f5164d2c828d1580d7340fbb90db4ff33271e042d7d27836c6bf19,55662ee8d148ecc475cbca811a77baaf3e71e3ccac2885da493805c2767c3a06
S4,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,40568.259035679024,1241.294811,faa8f814023ddd3f7b20d51ea8ed5a7df336339b0fd5a608fa0ecc9dcf7150e9,b7519a3cc64072f19f072c0fa9d5fc41fb1522a2915cbd914e5bb06969a1f9a8
S5,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,21354.715362446754,1262.30093,eccae8bdd1a35fa9c27f65e560f242f25267ea8a219a556683af2331f1beca62,6de8cc9a1f2eb71ef1b3659be92b50e9591e4d7235dfb589cedbfa3ab91e2da9
S6,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,35160.7550393219,1311.456463,95ec9add64fc35f10d3ce94ff06a6959da8854062d4e6f127ec707ecabb0ad48,cb72a572287af3e58815c726813f1f5633a014ebaa6e1b48df4434f24b6cf617
R1,137,smp,complete_zero_relation_blocks,180000,2820000,3000000,178138.7874701254,1183.277058,51ed673aa0f044c26481c08d443ad0b427f19eb360a9b6eb8d4f3cef6f4302f9,afc5acb2ec587d12a9a3872b34a2850809f29e5b66f3062108d68d338f445998
R2,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,206141.62543879973,1178.638013,59d089cf6fb65c156af7fa9cd13297534f1e61690167d5d059eb8796a64c5f1b,40171f93721649a35cbf860a5e265446e3e67f8522fa79ec7ea876e462f8b7c7
R3,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,318659.2931291172,1217.874078,5e94e7dac7d32cbe0dad0c6d1168d4bad299fefafb4b0d451499b944dfaa1916,d381a7496e8f078e915e054ebe19920c67dc040eebebb84fe2c56680f784ab9a
R4,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,304647.27232877805,1290.786999,de9cbbaff5695f8376148237469611c495f6a9dc757e2a3753e1a824b0e932ea,a7b28d068f9649bbfd59a5a39cd8de3786bf654a75a2f839e02784e174d69096
R5,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,285449.24308344565,1304.134136,59f3e5b7a548ac8b220eb1571ddb3d991afeb61e7ccdc83101c68076e4a6b9c7,5b0376a31af60f8d71d6b834802628c3bb2f322c995a22dd2f857245d9f321d2
R6,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,428848.7072884075,1334.157736,e886d06dfce9d24d40ebe1f1ecb0beb5d0062106deec4b938b6db49e285b010c,820cbb79fa08b70263f5a216775c388a1e1ba709cb254848429684029ebbb4e8
A1,137,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78018.85456951382,1736.581761,d70ce9adffdf6f8c7b3dfc53fd08dd5a61cf954c94c58ca7a7d3a9de0db6d772,9b05b714430eee7513e7bb8284683199c4d879a6494c1a46b9ef5af540c42353
A2,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,78560.80730313616,1234.612732,2eb43d80a6fd4c5d8d63f647530461be162305591d1c7549414b731478a9587c,89cec7af4a52549d2b8c8759b5ba6af74d6da3254d56a94380524a180b387c88
A3,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,78665.06064976755,1241.737261,49278f57c7b04f9854a8d937b43d4455fc4d9134089ae10bd5277b8d2cded661,18293bc56c47c3cbf259804f3555b6d12ac5bc8dbb4b534a43fc90d1caa2e469
A4,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,78849.41803961675,1286.677241,c652519e2bf6426afeb472ca0878ff1756ec2b51e92351f18b10042d545763ce,ca56bddb430c84d8c9a71583215d6e75fa1220ae85b0e20f04e4ecc06ea29adc
A5,137,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78784.23288372443,2459.193948,17ac9dba34d9c32692001280e0cf2aeb1663a1f7a593f005467abf5d026456ac,8aed405eb6194579afa74fc275502343d23d850e70a9843998f4bb83851ace2e
A6,137,gcb,complete_connected_relation_graph,180000,2820000,3000000,78686.1803315575,1395.631586,9bec8c3497b0837ee71e62210c6655a2590d87e7be54945ee42f47027c2278e2,f833e3ee02430b875ec027db3f87a4f9b78d5cce66b8d216b1a3daecd5723ffe
E1,138,smp,complete_zero_relation_blocks,180000,2820000,3000000,756497.6162857538,1243.059594,0b19dc2a981ee2e11723e08c34a971d37d8a16da9cd42825a103533bbc09f901,f67852f34877f8e93e6d7c43a8a487178ed1de3cb72b939bd1aa189af9c9ff17
E2,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,29435993.93362895,1237.917977,0783bb41ea31949660083b3a525866ac3d69bd5a3064101f7f813fd8e6149032,853d7a2e181e0b98e23df3b73fd1a63a5f26622f85411653002e57f0f9dbb235
E3,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,37524287.71453418,1270.890018,9b6a7f791bc99ba21275ddc8e13cce441bcdc7e7de3d63d279758b3f98a50a3c,547a345cf9e4bbd0dbec8059b8934254e138780258f877a60214a7be3b59a88f
E4,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,41221271.29106593,1332.84147,c537d188db5516c0dbcb59d50a9bdc75b1f0975bca021182702d29e813b17165,c7c0632113ae58990b4c4bdffa9bbdf4a09d58354db82a825dbde90f82fa465c
E5,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,64593200.031297155,1355.434357,195d2c038b518cc2ada59fe09e0be95b012d5e78be194914e1954cc7d747e18b,63af03a869cc96fda8d9f23ad88418321e5c8ad9bfc2d72aa57e8710326ae9c1
E6,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,87808182.85930797,1405.643663,69073a9ffda7f76dfa21616cc10bc1f6c93a3b1929f5d9ed05145457e41814a0,6f5c5d18e7e13c027aa0b0f3ebbddb7d3e516224936ae81d34caa8e2e086d69b
S1,138,smp,complete_zero_relation_blocks,180000,2820000,3000000,3.752862380169541e-09,1215.123645,0a08ee1734f1bd9fb1ebf2a4a8fa6b116ce0aaa2d08f96176799592b0a3e97ad,b37b021f91fd62b54c1d9cc79d9e76c3693b627460aaff9fc99469c0f701feb2
S2,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,13399.589872477974,1173.196677,a1f4652ce6a379561188285e864abcd975faa4bbf25a8df4f8664bd1acbb2571,a13ed6ad1f401fabf2989d6d3803537ee9efbe89a45093ecf9ca7723d4277cb5
S3,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,12776.230937054575,1194.20807,e498e2a7737d951c0b0a63a2ef33ea274e0d771839247da8dff77c7d6d6cc85f,56248be5e071834dffdb2fec02cccd39ff4da1e0b171b5aa61e0988f51570487
S4,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,10666.490268707023,1226.457474,b6f2188fd32f635b885f2871cb5d270f8cb46f9c8946a1f3a662074701e1aa5b,0f1d97a23b29cf16c65f1038bb6d5eaa85bbf10e3f70364ece846606fe431687
S5,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,15655.4233278083,1263.264744,fb1e01d37403e4f2ab7f9d565b63e8999a3700be28b503f0085c8f6b84d2672f,2a024e16e91b2c8304d41665a90d03a1c0393f958ca130607e68765d825a63f7
S6,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,34109.73973992335,1309.937615,35a04d3c7ca091b51f7428b30f2936bc19fbac0fbcc9057ae36ecb3a38d7972a,130a67c76d3dfd3e709988f68c922c41c3b8a2ceaa1ab2a7a81ccf464a790229
R1,138,smp,complete_zero_relation_blocks,180000,2820000,3000000,170017.89800544927,1206.838129,ad6e8c23657da005307e91a6c5e2964daf0ff1a97c21050a2dfc01adf588e0dd,c111928104015566280368d158af9f497693631656e93d87b676e760a53e28c7
R2,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,298478.3787087137,1177.444861,fcfd09685ba56504bf7af82d2a4678b6b0be2fe73c56cedc35e44820374205b2,5472cdbffed83c8aa1198a567c8960091990721dceb57fa6d6e447289f565776
R3,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,356088.51696155965,1179.099848,81f936e73815ea1663c1463b22752977122cf774f7da499a68749efaee46d2ac,686e346a48d088b2d70e4d8fdfeec3662c40fdad7344ce1502364d59ae1e6a41
R4,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,395534.77045126824,1215.682978,f69e48d418eaf97e0f5f4f50fa9e01a18e5f5ce6ca78d91fa1b89fa6878c148a,e9ac27621cf1ff22a86059f9f54f386ffd41c158b381651c0d8c59277ff9b199
R5,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,431209.28105585626,1266.072745,ddfe3bb432178b27704cfb13862f74f5a8df68e7a7a99cd6521da8bf6cc655e3,58a2bbca3fbaa81dee021e1561d425ef27b5c85cec630a8e71ce651f66140f5b
R6,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,375581.26278952084,1283.751881,545dae24722ac2e1ed6994738f47a26f2675994b1146e1669ccd2a037375c957,b379f4ada9f5fc0ad6553b2a1c6e1009d65839e81643a060d8ea22c81616af24
A1,138,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78635.91626893939,1773.961846,963f2e23167dc22fc6c3290145abbc7bfd6f1b9727f2ef1c227d8918773e25e5,1ae696cc3dcd0921aca4f856bcccca3e867c0a0fb58ef6ed80d4abad866b2881
A2,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,78712.58795985674,1231.109342,f58ed75ffc71b87db6016b32fba9df365766c04b0949c9cd12756b811fd285cc,55c7c0da5415ed58a194148633db4e4823d5098b3fd78f144ea748c745ea5736
A3,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,78485.00424715874,1251.607314,65dfe0d65b5fe483a7a1765708d017089f8bfe92647eff9b604bd1a655d7089e,f092faf90cef5204d5cb89e8336389abfdc9f1940355d95dc66cbfb452c8860f
A4,138,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78628.45454663836,2351.1156,d54f4939dfa92c16fcf3c7ecaf4ebe77545c9a80248f4b20cfbe15ef82b71154,75bb5251d07397dfe6320e01e530ba7ac5f97c6bab7714815754d3fbeb0276a0
A5,138,gcb,complete_connected_relation_graph,180000,2820000,3000000,78539.17489176596,1332.870958,4ed71eda26c6ed11ce41181a2b3389628ffb1cc6be06a4ac404c82d3cf4f052e,0d07c6bf308c37e74e39aa89c4cd9415dc9518680e3a62ac80a0c636d47981c7
A6,138,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78853.83854039338,2628.707384,e54e595a08ffb6b3c8ca6b036229130f9649ffcbff561b579fa2b3be190848b9,92d533c9a33095c077f70ca2b115bdd70b31df8779bc7f92cb435fe1fcc74de7
E1,139,smp,complete_zero_relation_blocks,180000,2820000,3000000,1158103.9687357878,1217.444548,c35e2d40919a8784ec9ff389147fdf2941a99bb94128a2ed31fb42ef997d8c8c,dbd65b88283ba0d0080324045db01d30355a645581c3bddd0d1f4644b9f50b01
E2,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,12605480.097879963,1235.88534,279bccae6eccdf156aa70beea962458a407da6ff2487a7f52aee9860b7f76330,7fc9a4f2d56e4cf9eb309c393cc5febe4aad3bb91cfa2d8ab01aa4b8e4886e83
E3,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,51134357.66897565,1284.342957,c673bca4b92b3de195fd81f9323b86535b97589eaeddf2850b8c5c874db0fa23,84bb23c8ee13fc149b7d32e32d3510b1e259719c738c02babc99682370bb2bbe
E4,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,80673770.9116402,1306.546347,f4e41c12706433b7c3f1dae1c3a8256744cc50d622f6296546e5656fe0038fdd,9cb554c16237c33634852de03631bf5d72465c2b34f4803e84eb8f72354e72fd
E5,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,125478384.69969356,1308.783881,287556d855c7c8fedbc634cf4f7b659ed3421c7bc27be34a5492b5c92338961b,72bec3509d85eafc108cfd1da679f64045647800203e5dfb9c8f24d36e5fd4df
E6,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,116684660.91793923,1387.760332,1d2f49e9aa4f6486f120b7b4a04dcca85018585280ef901f1e76b62e2328bdf2,8067a850cc8b12d3c55e66fd95a7a8f0cc3f19fa2a3ae38519c10c2d94f4bc13
S1,139,smp,complete_zero_relation_blocks,180000,2820000,3000000,4.845003620234389e-05,1220.475094,ec5fc833b9359c7db7ebc44541e5e788d9bd68af1ab040287f02d9874b71b7cf,84e3b188feb67ea8f778f6851c3be3d43718e4794d6bfbeb6bc302f7068dd3e9
S2,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,139706.25124732254,1188.71449,074f858c7d01a63f614645b409215e332f1e8a522d4abf1bb1816ce1d5d38fb7,ce8663ef0242674a9db6844606b6c1315c4edf79a771da3ae255316c1cb0b9ae
