case_id,run_seed,action_name,phase1_fes,terminal_fes,final_error,checkpoint_hash,action_result_hash,receipt_hash
E3,128,smp,180000,3000000,5353882.151306638,697f65f651af6d97957b0f7d28efc79341758cc9cfef7cca3f82d198d78ff254,d5e78acc6f9ba60cdea26f4e6425019b1dc8ab20876ab723c198c4075f3d1d42,479518449f961312a807aa1592f33c9ece76958a7f4c1700aa904b759e739a15
E4,128,smp,180000,3000000,8961721.529507305,182ec7bf3b5ad4c58aecea2113f6e01db2bf35681d7227683ee1ece3fe3b6560,547725c2eed6b6f8268be69b51292976aa3d09dc29cfac0ec2facc51037eb251,a33667b9aeb96b953106c364aaca0ac08d86408e5f58af08b8ffcb25608b3b40
E5,128,smp,180000,3000000,9770049.925254792,570deb077f3f7fba67d20d55b7a233535fd8688a0d0162223453389da6e8161e,d1ac73cbd6bc82d5f13318e979bef9177183afd78da39b381637dac6430abe8d,d8dd5c7996ebbf5b8a6bbd9213321d5647c6c88088153ba24efcf40f205e57fc
E6,128,smp,180000,3000000,17346699.186909813,14d5638e5752780a5dd0ba9f82a86410cf9a803e91a239efca40ed0bbd22611f,383b1c2323ba2897aa40faa5789155f57d32ef118b8811a3d9bd2a3f0818df96,80d3f2c6cccdae30dd66cde8718da5a7f53d1f10e871b261563634457553744e
R1,128,gcb,180000,3000000,193791.23157655445,91ba09a9050e6920e29a9541ae22077958a361558ed12805661456adfd3e04e8,f8b1e8ec8262fa7920b3d55f517c890b8eca6e53b3617880b2aa666fafb145d3,58af3ead402ffc693e8d426ad5a02c492dab7154617a69f26856059b22199c5e
R2,128,gcb,180000,3000000,225300.7178338551,645321041d8cfe9594b171161651a68da935083ab29fddee9b06de7e4309e9db,df66c9a7c4e233d6978ed52cc06c53e525852d358255fed4b1ccca0c96e38eb2,d38ef15dd86f1f9ba6b150c827fa0b362e730972ec0eade707b71b9790a8eef0
R3,128,gcb,180000,3000000,283960.22136903566,78ff79f36158fbbceb3ddc39596b1a5a6fe885041a725e690f7b832c64eff997,e2ea993c835fedc0e2f0d245971c7d7351db53e96f9ca4e49204a72196f30d44,d3dd1b25da39470e23e8772c04772acccf2ab2fabc2ea9ec317787d0931a3c52
R4,128,gcb,180000,3000000,221061.3974221728,0b06577fb00b5ef773b506a06db9a4a73a299160afd81acacdc4de3f071d0112,9de6b753aa3492f0c6c3811a84483b06fe4edfefcc71beaf9341e3ada18d8fcf,2b75a3cc45c3b794a4deeddc01dd733e204217e53e38110bd3e11f0fc4fe9c59
R5,128,gcb,180000,3000000,412355.1870834772,c4b0d195f9dda837d2f0cb62c4a8325a813760d32a1892a3258486798953dd1d,5a97d29edc2bcd0abde3863469e8ef2cb97ccc66658497107faf4acd9a96d945,daf6df145a86d395ad9f479d3dca46e7bbe68b2a2c5a987dd1b311ef2480414c
R6,128,gcb,180000,3000000,309454.92727066827,dfb31772d6914ee6ef4e7395e0fea5154808e7259dd49077b76b344177fb175d,75526ba5cd6843a0f1141ff171eb28c5536c99a47fdff79482a5d372e8bf4f2e,ab04ea106e75cb16c110eae61f24391baebc683ed39422d32b85587f5504bdf1
S1,128,ctp,180000,3000000,20.297289162242787,cd7c24cac3a5a5dbb8ed88d3036bd33a28bd13ac8ad4469e3ba39c67df1394a3,f51f98e66e8bd3b9bf3b8ebed9519c7f9be0a04da22306161f320ea53f9c9e96,596f98701dffc4055786aa57b67d896768c15a4042d6e81eaced239f4da8ffb4
S2,128,ctp,180000,3000000,1174.7344397673915,78a8258d835706040c5b6d075e5d3e2208879090a38105ad67b0f71937c32395,267762e71bfa751a5caa3b23c7065eb81495732c953b79821e12fb2677a60a9a,63153fe9c72e533de6240952c58cbbe40fa100d460279990843af3346b5248ee
S3,128,ctp,180000,3000000,7639.633157604584,f176a9b12736e4006bd779ba1a5131848d0179933f2cbaceaa12418037c12c48,004fd975aea5dae9071ca2c1ad247df2b7501ec2cb4a465634672da657d11884,0197418a83b1a5fe1b3d8b34766cec2a168e3ff45274228ad1c84e70359e6af1
S4,128,ctp,180000,3000000,16975.567035006035,376324548099ec42b49c543402d7156d426ec2fc540aeff24bb7cdb6b58f28c5,038f6a5ce1f0a4a734308e05d0a3e769f575c9e986b930fc3e94d097c5c3ed66,4eece2d4239897af8b58f9824d88ed8f80ccf51c1f17471c7f0be371e2ce0ac0
S5,128,ctp,180000,3000000,39736.725196960215,4951ccfcb49ee8f3092a5bea7fb001bf0beff08404388af08e0747d491e6ceb3,31365a923ee0b72625aa29e3d5451a43defae7b3ec1c71981228db9febf9516c,38e20c4a13698090cfa13ba6343feebe0ebb18cfa8792e12ff45ebae4e2428c7
S6,128,ctp,180000,3000000,25248.52569787309,e526b23c65dd8b69c1250f93de4baf37abd5a630fc444604e7d755fd9bffee45,6897e285387b8c83c8d831396b40c09bdd4ac43541dac307b1cab25ee23eadea,3ee2899c029d749f4826442170be402475ef3a1826e0bcf817a2b6ae7a8811a5
A1,129,aor,180000,3000000,77981.3348129062,ed7e2eac9fb269408ed7b5e3333865f76b02a8e7f0e5cfde63adb53aa4a42420,867b704f93b2d51f05e5fc05b787e0433c19b7d39878203dace35dc76b961078,b6fce6f5f5d50da1ce35a5fd5206c1432c215ee770aad740ffede6eef6c8dc43
A2,129,aor,180000,3000000,77976.8472195297,4d376b5b451f48b1f7e315f8e989992384e10149eb0a262bcc9fa71bb28e7702,64af23ae9cbc486f3a7ee0c8671168a7b8b30d59de07b192f4776e20f6b18bf8,20d89982ffc415e5bb9570b4bb3a70e66650fd52c665901f8acf3e8f73e99d18
A3,129,aor,180000,3000000,78165.93566513357,85d2d4c27d1c0cfd4225b407b90c1b4a068b89a214f2dd260aa7140d47af9f0b,495642da6410ee169f69e3d5492d7eb4b41e9688fbd216af16e5a85686b32e45,8ae49028e0d7058e7f233c636ffa80a2044bef83375ad1d3843bf1c33af0ec63
A4,129,aor,180000,3000000,78050.10741886718,4584062b7e278ada1d28d034d6a2dcbf08ef52a63126436c5eac4c1f5cd8a7ac,ef9bcca93e14f805ddde7aec800abcc8fabe489841b9f59c2fbe6d6e1ada80ee,913d13e9ac9bc687b046df2eed41b0fe1a00d87b987b306aeddfbfa2233a1fd2
A5,129,aor,180000,3000000,78310.95287441536,3068c76908545bf10df5be3cc73c01c2f6b2b2ec6cc5cb61d5f8bb10657b17cc,5952a655e3e0cdcd1b637c68e41779b352f52a3be831838bc09f465ea64aa1fe,71f3ee33ab86b2130237906055503ca3ace362fe2eacc3a9b6f1a7bb0dc1c99a
A6,129,aor,180000,3000000,78088.19165237645,992a3af988b3ca2ac82b6f81890d8e47e994bc4dbcab3fbd12babf210b4e1765,2b01bbd01e23a41e9c0898fe966a28f77f62f1233fa9edaeca27fb8624dcbb11,8f0f590eb644617ddb552e8721308b281b7fc27c08aa3a80ce02c7872ab2f120
E1,129,smp,180000,3000000,2832333.9701259397,eb41644502e2c1c5943ab6ed10fa27704f7d046887d0921ffdb8a02dbcdc599b,8819182ca846262bdbdb5adae3771d6ec8e5cfd4a338f1a541f2100fc476d2b5,6ebb705a12f42dbeb494d96962134af054850fadd3685383feb27762684eb6cb
E2,129,smp,180000,3000000,5965451.4063436305,f3520195d169fbd6167e3e50f3f1bae38997c3bcd61b3e844aa7cc54f675eac4,05dc7e6946a34e807684f345f058e9fc5db8a7521c2c2c7ead4f6abf408cb12f,a2330bf3fa73162b559d37d3f68b6e3f15d413b1514aedda8f30a90576cdf26e
E3,129,smp,180000,3000000,4345895.643345153,ed9b23640365e40d8aa3a99f1e2fac9c7f6015ae3b0898829395920ec592a9d0,a1b2db1bdc7c57295175b75f98b4c493eec1d4d67dbbf8627c8e851c40ed074c,d655627ae5db7e3ffcbb65210f5725051ca3ed3e705ed79f98f5a5caabea0c85
E4,129,smp,180000,3000000,8531306.859296253,8a517b2571f8d30e8b2a75c47c9d3439f24d0acb088d38f3db26f2af90ecfb6a,6025ae1519bb560d1272eb34738df2d19e0e17078568684193adb62071cd8c0d,8f845709173e44dfd2c592a122f3adc58fa76124b1aecf5d7275030184908241
E5,129,smp,180000,3000000,10311584.683391439,a6525d88d72a625b5668d1ccb2f3f7ad46a2f1e9490af74a7bc85036072a9ac9,73deccf8fa0d8282f4483b5cbb2fdbc36ce87b6eaa37394cce5abdee8b8c3c6d,3a471f63980672aa682935fb7f9e93b66a59af134ad791df8b893f57c4abc1b9
E6,129,smp,180000,3000000,12263316.170627663,913b829661e40d92d684ffd9b8fa41f55d74b658520b0480dafb58cf432dd97e,0ef68319b2e1c171f91b4f00ef5c8ffc9c3b1bc8262fd5475abe87c80dc47145,dc7a0104969ba2b1c5dd95d7989a0009ec9c1e1d035273c10452ee451cf639bf
R1,129,gcb,180000,3000000,192314.98031377795,a2d13a45534333912003dfe695da8522673c77cd2c29e6f42cffa60f055be261,1011bec10528a3a80faa5f051c42486dc812bbdbf59e923dcb22809a6064043f,a5b08ef07d9b61d2a067f76fa6a73fd6b0923fdd42b473bcdb822f7ede672192
R2,129,gcb,180000,3000000,246731.0877352651,e1fd37cb39887dc3d699e58f5e9621e48fd478433bf30dab1f6a55991ad42372,065b68c32c156489e7eab89a8fb6d5e195101916f2ae27cfa85da4876c02ee37,0855cb71a62ed3dcc4a411b908eb2c05d2a3e00e3d31886428c51ca058a8a1d4
R3,129,gcb,180000,3000000,272578.89888425,6501cc66022c353c7ecad8807ff5f372dd666a61455451426f2b37b6932c5729,5246e8ec78a00457f68256f3410d41bbb6416eb8459f0f658383622ffda55da8,319dde9d5063a81c6591d3e0baeda0d7342e90ebc2812d263d2652e0fd98a02a
R4,129,gcb,180000,3000000,294230.3447968436,b272a243e6f8c91196515bbd2d3dd3e43d26ee68303b9656c88e1f38d16d3220,961bdd6407fda024eca3b4e3bada99a4c608b18d567d547dad28f85b05d2da57,568ddd4288bc9b279083b6fb539d5952fc9c2dc66e8197acf11f5536e44d59e9
R5,129,gcb,180000,3000000,314314.52126316377,d451c6ccd710942c91c7a28a9ffcfd95eb23861c817601c451fc654dc947b337,b5f0178145e493144395e7fb88ce8b1219a73201c0adfbdd216c9b8200c20119,11bc2c0fb3c271e0b462b23f7e6639d9e51bf7d4971d5d33259cb0f7f9fdb59c
R6,129,gcb,180000,3000000,334076.7795848883,ea3cdccc5dfd2e9928a66a04dd180d2c141aa7b14dce4cb6aa3051c9b29a3a9d,6a5f4d161c52d9f94074600b34c45175dc65b47faa494ed5edcdd1993ea5249a,1fb40ad5187b761b4eb4e30fa69a9fa210b0b9b74bbcf7738d41f3baf7c2f774
S1,129,ctp,180000,3000000,1.4728362819036974e-05,fe8e53e65e836262527a50d05a32f3fa3c111beadbebc72abf79d7b26857faf8,2ca964a3f69f6e339771d1b1f5ddd3627cd54fb08de738ab850cdf0d27334dfd,b8cd7a4d1b7e885dd97a3d4190eec36ecdff0b87d084cd453455b7bc87882083
S2,129,ctp,180000,3000000,274.4043885764193,282dccd2c5698b859c579d91b754584fa02fd69fe10dcf66f57adcee13363b64,e71cd30d11b4459b8b02eea5e1bdfb86a295242fc4b96d90be91139cbced1a1e,e99b1f2d2d59c49c4ad832a334f01e24a3992f2fbea178ef71db586ad2277a3c
S3,129,ctp,180000,3000000,4168.21659614844,3d16b11a3f538cebb87be1a198e37f9d60ca2aeba3bb447cc58830da06ede17d,34938bf21e4eed2409c17622a37aa7ecfa81ef27e261b88e1e37a68f5796cded,9776923961ba126810acc8f92a680264734da2507a9357cf2468529261746267
S4,129,ctp,180000,3000000,8435.418835968585,921a93796ab34518f0252a8b09bd880039a5411628972859cd6ace37e9e66daa,4d83ed303d51cebc24b244cbea208245e88007866772d9040ba21e477f7320a3,2fe955b5988a9f8e35e7bbf3621ed51a5a4afcaa3eca4016ac273d6d8f317975
S5,129,ctp,180000,3000000,22842.815801351964,cd537e6faab4e6ed86e845fcdb92b4b7de21a17a2ad81cd4f1cfea666a0f4bea,73f66fed44997619a93bf6ebf7491c9ed1917a9666dae34ffa1bc7d55b0667ed,03e522e7b8b922c6978b010398d1fbaf1d878db1944c317adee8113532106356
S6,129,ctp,180000,3000000,36775.59626207823,6541ccf94ae6ac88ec33e9ce9f807e23c039dfb1045396ec1fd8eb6d72eb82bb,079e4b14f4688437b0ecaede3437491e1bb8832ac3d6fee801dcd1d1033033d1,f295b8895cf6d027e2071963447e773f908d0ab1d516c5d0a0584a7faad2df2a
A1,130,aor,180000,3000000,78018.68193517892,e575d510c794411537a859e328b4d1b7738f6a0f55c42dccf5353d6625714b28,99ae7ed8cc581a8f40107ffccfec0fcb81a5077bc7bf4d5034a31fbdfa851dbc,dfe6bd9f626c03a6bed0415359e91067bc6e749ed598446fbd3f5dbfac4fc000
A2,130,aor,180000,3000000,77908.86834202618,150b95b80c23ca87896f173d68fcf1bfd7685d659d776407c70c1a1baf460df1,59ef8b4a45c284a73cd397de3a6dcf0f68f04d159b7da8b58ffbd4716b6d3792,b8e1be7e7abaeec7402cab20139d576e638100f6f3faf209664fc87e77142f9d
A3,130,aor,180000,3000000,78087.8946068721,4b936b4a6e7bcacf6815aaf633dc9890af44f16a78a5a9f824fe5f638ba0a08f,e92ef9de845fab3dcdc0f2e2253fd0888ce178f96a6ab8543e1f24dc259df240,610190b94c6898641f8aebb1a693f8eeec9ef140d7152dbc3b95fd62db62ce6d
A4,130,aor,180000,3000000,78255.83044845377,9c9bc75288bb7d0d61f51b642e675a5a2351ac98ca4d27d931daedd6548f104c,153ff1dded109f79e9500fd132a5020524ac264079f818a3e511bf6de2403fd1,0ec42b1f6f0456f9d7a2e96b3ef6fc1ea75cc69d8f9a06e3777319d07e646c43
A5,130,aor,180000,3000000,78323.25372599589,9379a875995094cd26c5ad9ca4a46e257763a593704330612434902608f79f4b,e00fd84a3b59c88a4d7b0ab7cde5ce13dff012c109b2e6e9abd6704cc7aee5a4,0a07b917a6a2db41ffb59c33148f10e96fc38906a00d37d8e57fc343c36eeea6
A6,130,aor,180000,3000000,78269.41420396822,00047e2d04e7f5afc72e30b56d8686c375187bb392df4557e299513afbeed581,83dbb7a0cb5d8c94c35c3b03499399cb70102bc0368992cda747d8153dbbb3a1,37c126c92f36ca4cf5760da22161cb0509f3d6e722d5ca971429efd0bbbce8b8
E1,130,smp,180000,3000000,16731100.85603983,7e4ad9df38bd2e61c83d18618a914032a00415166a67a1bd4afdb8f533437804,72ce9b33b463d9b17c8044d1d9a741d2f68f5c56914f72691aac704db0636f23,6b6d92c09a1e967caed3dee1e38df94cef68eb8d5d83d0b3647386b83ed612af
E2,130,smp,180000,3000000,3582534.5969852027,70509df9fb05f668cb78dab8ce3ad549d8b8128c94a97d90278c1e7ffcca285d,2696058345e6d467c6f2b0e14a30acdff46bc03b609b3199106e2873b2cb6b28,63bc4a8cd5003002019e835750c6e7e333386c9edb9bd339f5ac160925066c86
E3,130,smp,180000,3000000,6658428.9676148,d3b8ef6acbeccdad481819170b542a6dedb52b4bc2f53b5f469f9d3c46731e1a,b97088d63b77c22968b5d3c65403132cd4304d86762285a6887114c43917cdab,287e9cbc8dc0913e1e5c09770e82227c006b9f134fabe6489845047d85f67835
E4,130,smp,180000,3000000,8387132.6399082085,661666b1677c93d05e1e2b43e06cfdd92cf1462b66b3f6920754976cde546afb,4b97da6fd5595275269d82d94e1d0cb1896096ade511979da3e2c4c98c5bdd60,42734ea296fe324c0e9d4028620fdee213b926db9b5727aeae5e0b9508fd0fae
E5,130,smp,180000,3000000,10745861.738848038,a55dfc4dbb45d9e30b9e98314a48fe719ebdf3a9556b6f78670750f80eeb86ef,c9398be481b3a5d00670d0c8834bfaffe3d022dfa3adc0dbc4eb7dd1326f63c4,357964164a306fbfc87a4a97a1f35ab759aa404f4fec1e18a86b82369fd214a0
E6,130,smp,180000,3000000,15106188.6017854,c38480c98fb22aa1d9e47b2b3662d75ec4b712c68c5f9080911bdc17d43f32a5,4578236dd2604b56ee3ce183d1dcc06e02a11e8865f6637e5a52e491e61f3f9d,9b2174383b9d0f2f676ab128438bc9ea4cc0a370943d5d4ba9177455e0ffdab2
R1,130,gcb,180000,3000000,161839.6087883716,45f1b2c43b297cf6f48154e7b6e6abe225d9f29d6f1a4c95817e00d9f8407bd8,f4f3ba1bdfb692e0709a040edaf15dbbb0a2113e0570d49153fed9d2636717b5,a679ea4c9b7f952d0abf6c2045b39da9ef6ac9c45f00e6e51a47a09e29505c86
R2,130,gcb,180000,3000000,200925.59029046714,60402f210466654868ba421652f5a4520b40d3ffecb33aabdbe73fdcb03fc0c5,ea5ee3b8fedeb9c6ff8abac2759dab0848a26376e6a7885c2d6ea26880b88311,19376bbd74df936a1d310ea348f771292546b22b2273bbf738775b47f44f9720
R3,130,gcb,180000,3000000,251304.3971416728,3734e9517a3f13a3217f77259737011066a7b969ed1a0e2d407cb13ee49462c2,aef0b2dd4b163f663e7f966587916bd14a6616c0b9e1e289e02e2f500e589f11,1baaf71cda1891420198a3efcdf29adaf53d936b2b34d7902e41d7186ea50192
R4,130,gcb,180000,3000000,311168.1407175938,fa12b2617c5b91474b28821be996e4e47781900a5f36ed328fe479ff2fa9455d,e055d3222af645d7ce9c2376b2d6c0a416d232a7b04823985a546a9f948911c3,c95db188445a9a4c283f397ed3ede7d471ad1f3f37d89486507ec6824d281a1e
R5,130,gcb,180000,3000000,322163.91155098367,7b8a8a755242a9df1fe7cdd89eb9d2378263d68b1b06912212a425f7ff51a5c4,62c968fe7577a87357eb6f096dcfa20633ae75c5885a4da1fd9f6ec538cb6c99,8efd6e91939612e243265a795fbbbba7a70f4d010a8d1b2f0e96b4f54da82cd9
R6,130,gcb,180000,3000000,332242.31008739123,89818abb37ffb0c0fcd108e3de39c029af00a22b7db0a1d261fdbff51b67bc31,fa32cc039d5c0cc1e37a950317ff912ea2786e218926308c06cf0c0cf9091732,ad6dd0c05f62c7113eaee06c4d432b1837446b19d7389979ee2c8b83f46e08a0
S1,130,ctp,180000,3000000,3.616108293878096e-07,fc512a998ffabc6491801904f1b696d960e727e757e4e1bb04a19698a07fe112,dd80fb0394684f0e81ad4adf3defbf643f19a2697b6d1390260195988080fdf1,ffe2327d45447ac5044c23deb57e563236a912cda3b3206636eef1699c6ebbff
S2,130,ctp,180000,3000000,296.29955208661147,64ac9e986c9af9d2a47e6ee274f434cf7e39d2ddbcc60b8ca47e3c7d80166786,bdb4597255fc9a104249c055eff9c1f036591ef8b86414ad2fb9cb46404b2c3f,608d4db78c39fae8e5978cf10cc65145f8d1841bb8beb42b06744ce20b192a76
S3,130,ctp,180000,3000000,2994.5001636805946,1069dcca2a1ce64a6202a98e045970cf07c41b2b3fe976ffa6f73df97f20c884,530ee0547742b89ebf1da42864bce33f0489fa5532d88c2d7ae84d5be44bc5c5,86f5bfb555132b5964a2f411b449c3d5865d75b9d006ee6aa5be8c8a17a9bdc2
S4,130,ctp,180000,3000000,8844.619580890967,fed379655b4769b656b20865d0db5e708f70c976effa8764c7e615aca385c9e1,02a2451234f954e6e4405eae7c922e6af7194e990e43ec3cf38551d6cf1d6904,5f9063eb8a57ce8574c5794bdc36475929beeea210aace35384f159e17ac09e0
S5,130,ctp,180000,3000000,49769.357004339916,f99b0cbd5d7a08a9781ddadf8b10f52c7e187c723dfff4ad730cf52c1957a029,761525cb374758a9d4e9cb240fdecb1a8b987fab6d05c5a64f8cbcb24111f976,a518915d9cfd91825bc9b330d7820f28c45306f5f8b47c917355f9cb2b43c692
S6,130,ctp,180000,3000000,29558.71289210205,f2c1f1c20a8dfde9c79130fb850eea36849da94b4213649e126ddc2bc508885a,5b666a5dc2ee433d9ece935fc301b6728a95ab15e8303ffd583d91f4501b7be4,08a598a4c8a736eab41be89f5009c4130bd5e8d784ab35e2546ff121b13006cc
A1,131,aor,180000,3000000,77871.43267332374,cd1f5eadfa1a04ce87212b20a365be637f782d9404e828d22f43f89d0f87a123,a67b5459af3a40ad2b8fc07b8773f4202a6c6f8db0a3d5d8649ecfbf54d97e4d,b32fb546db423fa3e6cfc75e34919559e749db99f44b8e88e00cbee6df70a68c
A2,131,aor,180000,3000000,77949.15373907264,5388b2bedb68099c214e005b1982e7bbc3b43099c84a0bb136757e09fcf6f378,b4585f91dc9aaad520ea17ceb75e46161c6fa2ec14876bdaafe5b0a0ad64e0f6,c5d9532f75a990a213954df07608cec00512887acf6d01d1ddbd27d53f884671
A3,131,aor,180000,3000000,78101.28690804259,f788a140e7ea2840b4190eedede6ac9c952c951a6c3d677a986153b9a3b1f900,f2188ff782a74687676af633fdaa084e51a044b46cd6c8e68e6b870946246a41,83dfdf0df854811179ed03a8fcf1d01760680875c69b1bfe8dcb612ad53c7fe7
A4,131,aor,180000,3000000,78263.02888535077,4fb3c27804ac3876780008937521ce39b36fc1a3ac4afc2c28ccf3c28f2b3dfd,2be0ff2459cdc47f4996f3ce2c999e38516d22e11bb1eabd39441f20797e2b77,25a54ff9407f07a69b35a475338e8158a29f10a13288dc1b0023603e568db2d1
A5,131,aor,180000,3000000,78431.56679503873,b79b9a22da182fb24a2e5f12db738d03bc46eb038c4cbe3307d8b129fe7f85c5,0f9b5b73c4f5670a7b4d3fbaee3d2d72ff780a9c6080ad0a238589f6f8c5fc73,79545abb0ee3e03c096d6a2797155403262f588582bb2e704c483b3a615e9b56
A6,131,aor,180000,3000000,78042.33608337467,ed2b0f4042d21efdad37221c99e9b1fe9e9501e9941df49ae4dace6bab5d4019,21cd85840ac4207f3fec6af9148904e72d3307a468b35d86698238d6d0bad103,ff723551a8e7ccdeb37c61ef3cf10c2d67e9f9b225cda90ab7c119aeb26040bf
E1,131,smp,180000,3000000,266818.33081643144,0e44f27538797a3070be4f2bc9030fae9d80e3044ac1ebd40cbd7841ffed31ec,04dabd4ff3ddc17cb7f1f87a1a2aa7e715ea112043c0799c117b806666955c08,8f55e0bb0628b8a7a754f59eca849342bfd9127c508a92caff9ec4db39b06d9f
E2,131,smp,180000,3000000,5261629.599632319,988c4b8786ce1dec0bb8db58ea6f9a6c6f45b923d7a285158db276d31d813911,209147159a5c66876d7c327532bae1b56801ec02a53441a837f224b470658eff,885a6eaca3e2566f3fe182ea1606777a59c0688bc88ab054803a5008050a054c
E3,131,smp,180000,3000000,5322459.395248672,578de319bb2de6a4de28a18430f1c9f23aee6523a518f0862b8330b1fb01a581,c77463cd23f7c5d1ecfb1ae40ef65a5c9287c419a62be2a0ba298b4cf8a33d42,18d0c09408017b8bf522ad723c29cb56fb18ac7fde8759382e580c334fd6a594
E4,131,smp,180000,3000000,6642643.533041905,f0238b1474d752678eee86c0ebc13ee9cdfa72bf4d348af57d575f14c03960af,2c4761cfc593882d119a7eb17c6a30de9599af9f3c53fcce50fb7d8897591286,f6487768145590622a0c76073a322e430d056c78d77291f3d3197c5d3b5f1e1f
E5,131,smp,180000,3000000,9689840.724730557,f87a9a43281e620ad9fa6b7efa143480a5f1a993edd656bd07ea52d6cf62345c,893b57f8223bc5a31c22c48432367bbe7024d94f448c76406341900a32b39053,2e3f03d2533549c069f6cbcc573b8f850281b6a69874cf60c2bd8cefccc68074
E6,131,smp,180000,3000000,14225009.520169556,ccd882be3b5b3eec26a3297d998dbd7b6ba4532a6a04739cf100d30f9807992e,cce558e68925d0d238f077d45bf13652e37cd38e85f5a97bd4f94276d59f4e62,87183da8a97d6349de5efb6c28289e5d082710fdb44262c7373125fb0514976b
R1,131,gcb,180000,3000000,142934.8563314016,99b2e069a4dcf3ca6f5011306bcb7dee1c5b2f39419e286570f2ddb03a54a679,b19ede0ba391925c698d0e134da264625a4a6d2d67789ebda93e2d8c56f9d7f7,a0f0e35838788601a86ca6f6e1af19228fc63a4bb319f4acc5c538ff1a38037e
R2,131,gcb,180000,3000000,262103.3240241191,da5e6efadc11465b143546157e1dfae08503623c66ab711844ff80b62f56c1dd,b8ea09ad10ba0d886b8abfb0cc6b6c1e045676ceab61b0085a764af9f1acabdf,3f6193363fe0b814c6a8e3c425f7464deab6952a7a58fd216bb78b3311b03b25
R3,131,gcb,180000,3000000,364746.6514026558,df0af487b45558f1ee0ab4d776f11281a49f595f15bf5c7cb638cf791022bf7d,8ca40b4ac8a31d82d332ccaae6df2e5dfbb8f04f77e880edc68bdb8f83beccb9,1d94730a1843c0e531515a47ae9199ba2953a2f4aa7f56eeefc3fc6b4b694512
R4,131,gcb,180000,3000000,352255.9584820312,75134e2a16361caf6b51f8ebad0347e5d21555dcc901331c4c9838a4fa285c10,cdb6a2ed9f834aed2fe1b745610c08783c07fc8e59487fba92e954bc118d8faa,cf61eae6cf5e159408debf48f8dca91a271006b0bf2e45e3fc9d6cf6c7e9b840
R5,131,gcb,180000,3000000,334050.650906759,ad629251e9ccb3538ee770791a00cda4f6c8129e8950823f44724ba0a333f4bf,f83a89f8e01a09aaf4dee78214d36f2152c50506c20a1e0e88f68785514d1904,5c259fbeb1956298e037606ff25eba5f0b9ba7c1956c04a3dedd32a773013b79
R6,131,gcb,180000,3000000,450605.8086505517,78059ecf55e9b96da3096bdaa73b746f0836dca5670939d23bc3a241b8a49a7f,8bde44b214ad05897d38a435c2ea0b5d2c2dfa3245313e3aa1ac452987eb89bd,617e0b2f7939b5bcbfcfad6b70af25c84b47d79e7af73b224af57a10471fa983
S1,131,ctp,180000,3000000,7.544351303656933e-07,c2c3c5441dcb4d444269807c493cca9eb7d174d5978469870809b7e1fc60da0e,1c8e60b2de3b18c9697b60de95f4dca8f1a8e97b2d1c73c7e37829f456cecb75,c35b379b7870807b7b94fc2e88b6474b6ca3e9505cf78d78dcbfc5d06159fc5b
S2,131,ctp,180000,3000000,542.2186812781945,8c8cb60371b55c0b4a8c91a6acb81e960d05fc0a9de12829afde4af2c6882ccd,000e8b89ce11704ef4e2b82d0817fdf8f0b6f0cc2289447be56dcf128adcd099,2e631461159e1507c9e464595d7395815dc57687938defaebe782278dd8bbfce
S3,131,ctp,180000,3000000,5782.685511827252,dd7e6fac6fca9f99891094e668cb2fdf90ebcd9607eece3e40bda8a5d92d4dcb,cbaf619450b6e49626661ad218bb17028d1bfdeb07836720fd2842b58ba389de,48332d8ce944136a499d4dc63fc64f984364a0a6a20fc0ac5ee1ec2f20bf8e65
S4,131,ctp,180000,3000000,13994.108083163123,9e6d946e233dcbe52c43a0658c6b482a9a2884b5ccccd406f1057509f69c1d1b,bb9343d61c4d37e108886d31f6eb947c536c99cff9d83370734660dde93e1965,ee5f73f0f00f2213cbda75623526889aa00f72736c4f3642bcc6ef8140791097
S5,131,ctp,180000,3000000,74721.75672830637,09543ef773d33390f9c67fdaa200fbdd9f7317f46cefa09f3cb8f2d48d9cc94a,71885ae33fa4038f9f827e5fd4f35a98069d8042aa57a6c1c50381a33c195d45,c5a9c37c2d4130fbc5164f2db5b80a04ea1c0a2a3122b54fc8cf4e51f4c26b22
S6,131,ctp,180000,3000000,51680.26383978094,100417f63095ac882a75a65c92f18ed749c76db3a7fed830ed9608c98584cc3f,35e467576717c804afb5423000fc8bbd78bbb691ed3b9930f92c4fa330168300,6fdcef2597d49309738bd39b966e465774ebf766148fa9c8dbdcc10d2cca07f9
A1,132,aor,180000,3000000,77929.03558572876,c443ad9eed48c05201682677531675ba322f45c3c52d35d6c07e3565b91fa91c,1b3aa7908ed2e7f81e414f73843dcd6f1d305694281c1a564c323d01c6cba55c,a81b29b9059166ea9c01ec2e8b136b43ec7ad80520ceae71c310e183ccff32b9
A2,132,aor,180000,3000000,78032.04727862733,90c11199ad4106fceedc099b1c4ec246897f4fcbf5f388898bab6a19599a1e1d,7c7cae8c878acb692abdd837a7e1019f2ea36ec8227c2400f18a44cec1521a3e,b31f745fca94df2abf567e66d5d4bd4eec02e902b992989c88ca765194f11780
